,isomorphic_hash,number_of_nodes,number_of_edges,is_strongly_connected,is_prime,adj_,DiGraph
105,127d12b92fdcaca617ecf74f112adb39,5,7,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0], 4: [2, 1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0]
4: [2, 1]
"
106,2dcbe40afb251468cbbaddf80f37faf6,5,6,True,True,"{0: [1], 1: [3], 2: [3], 3: [4, 0], 4: [2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0]
4: [2]
"
107,d1d520ac08c75e8263251ccd0d09eb51,5,7,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0], 4: [2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0]
4: [2, 3]
"
108,83e051f32aabc1737f366f3e7c3c1c00,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0]
4: [0, 2, 3]
"
109,7ff537d5f13e7d7314050bde0ab83f0d,5,7,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0]
4: [0, 2]
"
110,cd81c5ad4fac4396e43d4d792e327807,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0]
4: [0, 1, 2]
"
111,bffb810ffa1006950dd536d3fa65ee3a,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 2], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 2]
4: [1, 2, 3]
"
112,0a2a4b05b9ca1e0d2ca9b1871539b4f9,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 2], 4: [2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 2]
4: [2, 3]
"
113,c8f3015e3896d7a371a9889d321c0e6e,5,7,True,True,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 2], 4: [3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 2]
4: [3]
"
114,5994dbd866f907330c987d35a6924a79,5,7,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 2], 4: [2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 2]
4: [2]
"
115,a6637876a8c3e6566c342d44d6fb98c9,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 2], 4: [1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 2]
4: [1, 3]
"
116,f30266f61318327d41d037402f0293c7,5,7,True,True,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 2], 4: [1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 2]
4: [1]
"
117,a00cb8f70d884ca08212821d0385988d,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 2], 4: [1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 2]
4: [1, 2]
"
118,e574d3a59084491db49198408dad6270,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 2]
4: [0, 2, 3]
"
119,ee7fb9b5803b7234304914a98e51d04d,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0]
4: [0, 3]
"
120,823541a82936c96d043218145bcda312,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0]
4: [0, 2]
"
121,789038def0ec6ec7bed74550c3bfe427,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0]
4: [0, 1, 3]
"
122,6facc86effa4d2f33f59267a0392a38d,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0]
4: [0, 1]
"
123,16f79a7007b000a6b031dc5fd32d3190,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 2]
4: [0, 1, 2]
"
124,8c87f7935c5101475c126745bfd09e67,5,10,True,False,"{0: [1], 1: [3], 2: [3], 3: [1, 4, 0], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [1, 4, 0]
4: [0, 1, 2, 3]
"
125,c8e551e0fff160714e997aec72cf6f2b,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 1], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 1]
4: [0, 1, 2, 3]
"
126,9b4dcb45c0c26de256f21f2f4f15c0e0,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 1], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 1]
4: [0, 2, 3]
"
127,3acd20b00d7ef12a78cb5165d6413b58,5,7,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 1], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 1]
4: [0, 2]
"
128,01dc0242acab150ace78006302881191,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 1], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 1]
4: [0, 1, 2]
"
129,45e65c0f8cb32847a239f13092169129,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 1], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 1]
4: [1, 2, 3]
"
130,cc7f92c8f95cddedb9dba69b32d7561c,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 1], 4: [2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 1]
4: [2, 3]
"
131,a542e516f316506e23722f923e65966a,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 1], 4: [1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 1]
4: [1, 2]
"
132,8b4d565373272ed99e048cca455e6c65,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 1], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 1]
4: [0, 2, 3]
"
133,55407c076fa45fe7006d967577d8d865,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [1, 4, 0], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [1, 4, 0]
4: [0, 2]
"
134,628cc25b9a0981ea131507f869d49ee6,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 1], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 1]
4: [0, 1, 2]
"
135,a7180e3ff9a369420f03c3889b2e78e2,5,10,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 1, 2], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 1, 2]
4: [0, 1, 2, 3]
"
136,73299cb8bfae43efcdf476928fd936ce,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 1], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 1]
4: [0, 2, 3]
"
137,ef8554e7e9b04bd68e1cfdf4f5b9d6c7,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 1], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 1]
4: [0, 3]
"
138,3e66fe522772317d5dd6ce5c34d1706a,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 1, 2], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 1, 2]
4: [0, 2]
"
139,7bdb802cc8e510d2f0333b9baf6c885c,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 1], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 1]
4: [0, 1, 3]
"
140,8bf20d20b284102420e1abe651447aa2,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 1], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 1]
4: [0, 1]
"
141,04988a9de4b929ef9c1c0b7fe621f454,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 1], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 1]
4: [0, 1, 2]
"
142,cbc5e12ce568e87fbc7ff940dd959110,5,10,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 1, 2], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 1, 2]
4: [1, 2, 3]
"
143,905a3a21d07c5b02e9780a7e4b3c0367,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0, 1], 4: [2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0, 1]
4: [2, 3]
"
144,ecafc82ed8ed7c223430e93ba352afa8,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0, 1], 4: [3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0, 1]
4: [3]
"
145,0d40be9be19c828bfb10b6d4dd429458,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 1, 2], 4: [2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 1, 2]
4: [2]
"
146,efdf69b0118b7cf2381607825e7d2927,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0, 1], 4: [1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0, 1]
4: [1, 3]
"
147,bb7f6448b2e00dd7fc7627ace2e6c0cb,5,8,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0, 1], 4: [1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0, 1]
4: [1]
"
148,0e2809d9d8f7adad0a885cd7e1b11251,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0, 1], 4: [1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0, 1]
4: [1, 2]
"
149,944fe4d43c819e790f4ec960fdcd3f4b,5,10,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 1, 2], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 1, 2]
4: [0, 2, 3]
"
150,711924c218a2da88f72cb29a9266bf72,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0, 1], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0, 1]
4: [0, 3]
"
151,02d6a85e5c27b18fb04e352d45ea63c2,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [1, 2, 4, 0], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [1, 2, 4, 0]
4: [0, 2]
"
152,565d4b8fa66594461a1263e5384d94c4,5,10,True,False,"{0: [1], 1: [3], 2: [3], 3: [1, 2, 4, 0], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [1, 2, 4, 0]
4: [0, 1, 3]
"
153,d26972f4efce516655c32a17167265f8,5,9,True,False,"{0: [1], 1: [3], 2: [3], 3: [2, 4, 0, 1], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [2, 4, 0, 1]
4: [0, 1]
"
154,16e5c0ce7d1da07edfd00cca26370bda,5,10,True,False,"{0: [1], 1: [3], 2: [3], 3: [4, 0, 1, 2], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3]
3: [4, 0, 1, 2]
4: [0, 1, 2]
"
155,2b087161a23524dc53f469a5fe1160eb,5,11,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [1, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [1, 2, 4]
4: [0, 1, 2, 3]
"
156,f18e740489337704c9f1f6c4f3017510,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [0, 1, 2, 3]
"
157,b916a040e8b97ef2a5a4edbcfc8ef976,5,9,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [1, 2, 3]
"
158,4ec038031fa14d5df67fee514af76476,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [2, 3]
"
159,687991c1e5c88d91b6236236b7a04568,5,7,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [2]
"
160,f9ff8d1d1b61fbe67a8119bb0d71f978,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [1, 3]
"
161,eb39d0c5e04ca7c38e0c48a7e60ba28c,5,7,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [1]
"
162,3291219692917e4f22cf7f4a0accfb61,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [1, 2]
"
163,084339311f9ffb37186e432cbf2f27fc,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [2, 4]
4: [0, 2, 3]
"
164,04e345c6d18a67d7376cf3d4951abe63,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [0, 3]
"
165,5c9996ea7388e928b73699a58b7e10d9,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [0, 2]
"
166,43ae89e5ea837b8aa9b44e4b3b126a21,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [2, 4]
4: [0, 1, 3]
"
167,82ef6eee15b487a37313cc48ef336fa4,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [2, 4]
4: [0, 1]
"
168,84965387b0dc290634e89e701fb2bacf,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [2, 4]
4: [0, 1, 2]
"
169,13362953c4459f0e7e74013ceae926bb,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 4]
4: [0, 1, 2, 3]
"
170,84caa46d728d848cc6b8a10a3ceebd95,5,9,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 4]
4: [1, 2, 3]
"
171,9b26f1a7d52967386f88acf79a6ccc03,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 4], 4: [2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 4]
4: [2, 3]
"
172,58395075963854e4ffc5aea1a8a24290,5,7,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 4], 4: [2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 4]
4: [2]
"
173,173bfad6da763e5ef028d7dd349f7ee1,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 4], 4: [1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 4]
4: [1, 2]
"
174,4ab7fbbb1b2988bfe8d03ab45032d1ea,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [1, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [1, 4]
4: [0, 2, 3]
"
175,37491cd87434e4131dd3045c40868adf,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 4]
4: [0, 2]
"
176,ce1ba7cbc0dd16184ae9fdadba3418c3,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [1, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [1, 4]
4: [0, 1, 2]
"
177,b7bc52bf290e7fc53e0ca4530216fd11,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 2, 4]
4: [1, 2, 3]
"
178,6e30d514772096efd491608067eedb30,5,9,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 2, 4], 4: [2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 2, 4]
4: [2, 3]
"
179,9346279d3f3cdce11c60aa1976a1bdc2,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 2, 4], 4: [2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 2, 4]
4: [2]
"
180,f11be7e18ab00cfe59fb8d3b227c60e4,5,9,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 2, 4], 4: [1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 2, 4]
4: [1, 3]
"
181,3cc8ad0b4a613fee144d58bd5e7f0cac,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 2, 4], 4: [1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 2, 4]
4: [1]
"
182,c6da681677190c35c2522ed5087835d1,5,9,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 2, 4], 4: [1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 2, 4]
4: [1, 2]
"
183,b3131e0b16be302323eac61e61862d39,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 2, 4]
4: [0, 2, 3]
"
184,aa081f964145d34bd61c142bfd881f1b,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [1, 2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [1, 2, 4]
4: [0, 3]
"
185,c5b0dbb8fbe95c1ce6870c3f20d1c914,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [1, 2, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [1, 2, 4]
4: [0, 2]
"
186,5429527f078896d74b5482aef9e675ee,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 2, 4]
4: [0, 1, 3]
"
187,f37a1e37a2fd9361a2c7c16fb4b4ff92,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [1, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [1, 2, 4]
4: [0, 1]
"
188,61c539568332eaf842af9b82108d70fd,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [1, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [1, 2, 4]
4: [0, 1, 2]
"
189,216c30cfcab7a931be8bdf49aef4cdeb,5,11,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 2, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 2, 4]
4: [0, 1, 2, 3]
"
190,6f6a12d53f6a5820256ff64c4086f094,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 4]
4: [0, 1, 2, 3]
"
191,9bf4a0436c0a4a8fba019eb1247a0a04,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 4]
4: [1, 2, 3]
"
192,149b15bc75cca50b3c57931f7c782f91,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 4], 4: [2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 4]
4: [2, 3]
"
193,1b20c0b6fad648d41c405ca098015fd6,5,7,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 4], 4: [2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 4]
4: [2]
"
194,e505a00ac3e1ae63db1f00aad60fda34,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 4], 4: [1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 4]
4: [1, 2]
"
195,0c76ee7bafffb07c0c72fc34b21497de,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 4]
4: [0, 2, 3]
"
196,a577e30cbb850228e757ccd6f078ee35,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 4]
4: [0, 2]
"
197,ef354b2f51e59930636559405c8dde01,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 4]
4: [0, 1, 2]
"
198,380ab9ebdb3f2c45df760f851b3bff18,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 2, 4], 4: [1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 2, 4]
4: [1, 2, 3]
"
199,1ff78aedf6392ca05e67612ffa31665f,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 2, 4], 4: [2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 2, 4]
4: [2, 3]
"
200,14564e8fe3ef035fb443aa9597ff0c7b,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 2, 4], 4: [2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 2, 4]
4: [2]
"
201,8bacb29d37cc834c66d1c3cdcefa0899,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 2, 4], 4: [1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 2, 4]
4: [1, 3]
"
202,f9953dfbfc6ef857720059bc7ec56b36,5,8,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 2, 4], 4: [1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 2, 4]
4: [1]
"
203,5993882f37e4643babca2a03715e6191,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 2, 4], 4: [1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 2, 4]
4: [1, 2]
"
204,87b7b6f7e7c8a3395297ba5ebcba1980,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 2, 4], 4: [0, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 2, 4]
4: [0, 2, 3]
"
205,91d8bbe5a43100fa2c04347ec9993421,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 2, 4], 4: [0, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 2, 4]
4: [0, 3]
"
206,4a11cadfce0bd2aae311844fa90d5db5,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 2, 4], 4: [0, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 2, 4]
4: [0, 2]
"
207,bf28550cd17e706ee97bd24a49971384,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 2, 4], 4: [0, 1, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 2, 4]
4: [0, 1, 3]
"
208,2ee47eb202a04df2d90c748f5a649f55,5,9,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 2, 4], 4: [0, 1]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 2, 4]
4: [0, 1]
"
209,f76642196dd90bc40279c7c72455b2af,5,10,True,False,"{0: [1], 1: [3], 2: [0, 3], 3: [0, 2, 4], 4: [0, 1, 2]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [0, 3]
3: [0, 2, 4]
4: [0, 1, 2]
"
210,d5718e8299943aae14a157aa4156cfc0,5,11,True,False,"{0: [1], 1: [3], 2: [3, 0], 3: [0, 1, 4], 4: [0, 1, 2, 3]}","Printing the out edges chart for 
0: [1]
1: [3]
2: [3, 0]
3: [0, 1, 4]
4: [0, 1, 2, 3]
"
